"BOB","CUST ID","NAME","AMOUNT","ORDER NUMBER","Type"
"05/05/2018","44","Samuel Zhang","90.0","1672","Invoice"
"05/05/2018","97","Patrick Rowe","90.0","1673","Payment"
"05/05/2018","97","Patrick Rowe","90.0","1673","Invoice"
"05/05/2018","24","Mary Shah","90.0","1674","Payment"
"05/05/2018","24","Mary Shah","90.0","1674","Invoice"
"05/05/2018","17","Teresa Yang","90.0","1675","Payment"
"05/05/2018","17","Teresa Yang","90.0","1675","Invoice"
"05/05/2018","6","Linda Fleming","90.0","1676","Payment"
"05/05/2018","6","Linda Fleming","90.0","1676","Invoice"
"05/06/2018","57","Virginia Dalton","90.0","1677","Payment"
"05/06/2018","57","Virginia Dalton","90.0","1677","Invoice"
"05/06/2018","46","Bruce Haas","90.0","1678","Payment"
"05/06/2018","46","Bruce Haas","90.0","1678","Invoice"
"05/07/2018","35","Emma Pruitt","90.0","1679","Payment"
"05/07/2018","35","Emma Pruitt","90.0","1679","Invoice"
"05/07/2018","97","Patrick Rowe","90.0","1680","Payment"
"05/07/2018","97","Patrick Rowe","90.0","1680","Invoice"
"05/07/2018","15","Lori Mclean","90.0","1681","Payment"
"05/07/2018","15","Lori Mclean","90.0","1681","Invoice"
"05/07/2018","45","Melissa Ross","90.0","1682","Payment"
"05/07/2018","45","Melissa Ross","90.0","1682","Invoice"
"05/07/2018","65","Gerald Sherman","90.0","1683","Payment"
"05/07/2018","65","Gerald Sherman","90.0","1683","Invoice"
"05/08/2018","33","Marilyn Camacho","90.0","1684","Payment"
"05/08/2018","33","Marilyn Camacho","90.0","1684","Invoice"
"05/08/2018","70","Rebecca Fisher","90.0","1685","Payment"
"05/08/2018","70","Rebecca Fisher","90.0","1685","Invoice"
"05/08/2018","4","Dennis Davenport","90.0","1686","Payment"
"05/08/2018","4","Dennis Davenport","90.0","1686","Invoice"
"05/08/2018","43","Harold Myers","90.0","1687","Payment"
"05/08/2018","43","Harold Myers","90.0","1687","Invoice"
"05/09/2018","47","Samantha Griffin","90.0","1688","Payment"
"05/09/2018","47","Samantha Griffin","90.0","1688","Invoice"
"05/09/2018","20","Hannah Foster","90.0","1689","Payment"
"05/09/2018","20","Hannah Foster","90.0","1689","Invoice"
"05/09/2018","76","Pamela Le","90.0","1690","Payment"
"05/09/2018","76","Pamela Le","90.0","1690","Invoice"
"05/10/2018","10","Angela Taylor","90.0","1691","Payment"
"05/10/2018","10","Angela Taylor","90.0","1691","Invoice"
"05/10/2018","29","Douglas Travis","90.0","1692","Payment"
"05/10/2018","29","Douglas Travis","90.0","1692","Invoice"
"05/10/2018","36","Kayla Ward","90.0","1693","Payment"
"05/10/2018","36","Kayla Ward","90.0","1693","Invoice"
"05/10/2018","42","Barbara Andersen","90.0","1694","Payment"
"05/10/2018","42","Barbara Andersen","90.0","1694","Invoice"
"05/11/2018","32","Ruth Frederick","90.0","1695","Payment"
"05/11/2018","32","Ruth Frederick","90.0","1695","Invoice"
"05/11/2018","14","Barbara Hopkins","90.0","1696","Payment"
"05/11/2018","14","Barbara Hopkins","90.0","1696","Invoice"
"05/11/2018","95","Janet Burns","90.0","1697","Payment"
"05/11/2018","95","Janet Burns","90.0","1697","Invoice"
"05/12/2018","93","Charles Lester","90.0","1698","Payment"
"05/12/2018","93","Charles Lester","90.0","1698","Invoice"
"05/12/2018","56","Randy Mcdowell","90.0","1699","Payment"
"05/12/2018","56","Randy Mcdowell","90.0","1699","Invoice"
"05/12/2018","74","Larry Turner","90.0","1700","Payment"
"05/12/2018","74","Larry Turner","90.0","1700","Invoice"
"05/13/2018","95","Janet Burns","90.0","1701","Payment"
"05/13/2018","95","Janet Burns","90.0","1701","Invoice"
"05/13/2018","67","Melissa Tapia","90.0","1702","Payment"
"05/13/2018","67","Melissa Tapia","90.0","1702","Invoice"
"05/13/2018","26","Brittany Mcintyre","90.0","1703","Payment"
"05/13/2018","26","Brittany Mcintyre","90.0","1703","Invoice"
"05/13/2018","59","Kenneth Thornton","90.0","1704","Payment"
"05/13/2018","59","Kenneth Thornton","90.0","1704","Invoice"
"05/13/2018","27","Brittany Mathews","90.0","1705","Payment"
"05/13/2018","27","Brittany Mathews","90.0","1705","Invoice"
"05/13/2018","73","Rose Beck","90.0","1706","Payment"
"05/13/2018","73","Rose Beck","90.0","1706","Invoice"
"05/13/2018","31","Megan Mclean","90.0","1707","Payment"
"05/13/2018","31","Megan Mclean","90.0","1707","Invoice"
"05/14/2018","3","Albert Cantu","90.0","1708","Payment"
"05/14/2018","3","Albert Cantu","90.0","1708","Invoice"
"05/14/2018","56","Randy Mcdowell","90.0","1709","Payment"
"05/14/2018","56","Randy Mcdowell","90.0","1709","Invoice"
"05/15/2018","45","Melissa Ross","90.0","1710","Payment"
"05/15/2018","45","Melissa Ross","90.0","1710","Invoice"
"05/15/2018","66","Jason Anderson","90.0","1711","Payment"
"05/15/2018","66","Jason Anderson","90.0","1711","Invoice"
"05/16/2018","17","Teresa Yang","90.0","1712","Payment"
"05/16/2018","17","Teresa Yang","90.0","1712","Invoice"
"05/16/2018","17","Teresa Yang","90.0","1713","Payment"
"05/16/2018","17","Teresa Yang","90.0","1713","Invoice"
"05/16/2018","55","Jonathan Logan","90.0","1714","Payment"
"05/16/2018","55","Jonathan Logan","90.0","1714","Invoice"
"05/17/2018","47","Samantha Griffin","90.0","1715","Payment"
"05/17/2018","47","Samantha Griffin","90.0","1715","Invoice"
"05/17/2018","41","Sandra Patterson","90.0","1716","Payment"
"05/17/2018","41","Sandra Patterson","90.0","1716","Invoice"
"05/17/2018","44","Samuel Zhang","90.0","1717","Payment"
"05/17/2018","44","Samuel Zhang","90.0","1717","Invoice"
"05/17/2018","60","Tiffany Hutchinson","90.0","1718","Payment"
"05/17/2018","60","Tiffany Hutchinson","90.0","1718","Invoice"
"05/17/2018","15","Lori Mclean","90.0","1719","Payment"
"05/17/2018","15","Lori Mclean","90.0","1719","Invoice"
"05/17/2018","95","Janet Burns","90.0","1720","Payment"
"05/17/2018","95","Janet Burns","90.0","1720","Invoice"
"05/17/2018","22","Terry Contreras","90.0","1721","Payment"
"05/17/2018","22","Terry Contreras","90.0","1721","Invoice"
"05/17/2018","43","Harold Myers","90.0","1722","Payment"
"05/17/2018","43","Harold Myers","90.0","1722","Invoice"
"05/18/2018","18","Ethan Shepherd","90.0","1723","Payment"
"05/18/2018","18","Ethan Shepherd","90.0","1723","Invoice"
"05/18/2018","75","Andrew Bell","90.0","1724","Payment"
"05/18/2018","75","Andrew Bell","90.0","1724","Invoice"
"05/18/2018","64","Danielle Kidd","90.0","1725","Payment"
"05/18/2018","64","Danielle Kidd","90.0","1725","Invoice"
"05/18/2018","12","Linda Cowan","90.0","1726","Payment"
"05/18/2018","12","Linda Cowan","90.0","1726","Invoice"
"05/18/2018","17","Teresa Yang","90.0","1727","Payment"
"05/18/2018","17","Teresa Yang","90.0","1727","Invoice"
"05/19/2018","62","Vincent Stewart","90.0","1728","Payment"
"05/19/2018","62","Vincent Stewart","90.0","1728","Invoice"
"05/19/2018","20","Hannah Foster","90.0","1729","Payment"
"05/19/2018","20","Hannah Foster","90.0","1729","Invoice"
"05/19/2018","17","Teresa Yang","90.0","1730","Payment"
"05/19/2018","17","Teresa Yang","90.0","1730","Invoice"
"05/19/2018","70","Rebecca Fisher","90.0","1731","Payment"
"05/19/2018","70","Rebecca Fisher","90.0","1731","Invoice"
"05/19/2018","60","Tiffany Hutchinson","90.0","1732","Payment"
"05/19/2018","60","Tiffany Hutchinson","90.0","1732","Invoice"
"05/19/2018","50","Scott Spears","90.0","1733","Payment"
"05/19/2018","50","Scott Spears","90.0","1733","Invoice"
"05/19/2018","8","Jennifer Key","90.0","1734","Payment"
"05/19/2018","8","Jennifer Key","90.0","1734","Invoice"
"05/19/2018","28","Nicholas Zimmerman","90.0","1735","Payment"
"05/19/2018","28","Nicholas Zimmerman","90.0","1735","Invoice"
"05/20/2018","19","Charles Davidson","90.0","1736","Payment"
"05/20/2018","19","Charles Davidson","90.0","1736","Invoice"
"05/20/2018","63","Scott Sullivan","90.0","1737","Payment"
"05/20/2018","63","Scott Sullivan","90.0","1737","Invoice"
"05/20/2018","5","Douglas Garza","90.0","1738","Payment"
"05/20/2018","5","Douglas Garza","90.0","1738","Invoice"
"05/20/2018","24","Mary Shah","90.0","1739","Payment"
"05/20/2018","24","Mary Shah","90.0","1739","Invoice"
"05/20/2018","45","Melissa Ross","90.0","1740","Payment"
"05/20/2018","45","Melissa Ross","90.0","1740","Invoice"
"05/20/2018","21","Natalie Carson","90.0","1741","Payment"
"05/20/2018","21","Natalie Carson","90.0","1741","Invoice"
"05/20/2018","80","Julia Clay","90.0","1742","Payment"
"05/20/2018","80","Julia Clay","90.0","1742","Invoice"
"05/21/2018","35","Emma Pruitt","90.0","1743","Payment"
"05/21/2018","35","Emma Pruitt","90.0","1743","Invoice"
"05/21/2018","68","Christine Whitehead","90.0","1744","Payment"
"05/21/2018","68","Christine Whitehead","90.0","1744","Invoice"
"05/21/2018","47","Samantha Griffin","90.0","1745","Payment"
"05/21/2018","47","Samantha Griffin","90.0","1745","Invoice"
"05/21/2018","2","Douglas Buckley","90.0","1746","Payment"
"05/21/2018","2","Douglas Buckley","90.0","1746","Invoice"
"05/21/2018","0","Judy Lozano","90.0","1747","Payment"
"05/21/2018","0","Judy Lozano","90.0","1747","Invoice"
"05/22/2018","45","Melissa Ross","90.0","1748","Payment"
"05/22/2018","45","Melissa Ross","90.0","1748","Invoice"
"05/22/2018","49","Teresa Forbes","90.0","1749","Payment"
"05/22/2018","49","Teresa Forbes","90.0","1749","Invoice"
"05/22/2018","67","Melissa Tapia","90.0","1750","Payment"
"05/22/2018","67","Melissa Tapia","90.0","1750","Invoice"
"05/22/2018","86","Carolyn Higgins","90.0","1751","Payment"
"05/22/2018","86","Carolyn Higgins","90.0","1751","Invoice"
"05/22/2018","24","Mary Shah","90.0","1752","Payment"
"05/22/2018","24","Mary Shah","90.0","1752","Invoice"
"05/23/2018","37","Andrew Calderon","90.0","1753","Payment"
"05/23/2018","37","Andrew Calderon","90.0","1753","Invoice"
"05/23/2018","9","Roger Mahoney","90.0","1754","Payment"
"05/23/2018","9","Roger Mahoney","90.0","1754","Invoice"
"05/24/2018","21","Natalie Carson","90.0","1755","Payment"
"05/24/2018","21","Natalie Carson","90.0","1755","Invoice"
"05/25/2018","73","Rose Beck","90.0","1756","Payment"
"05/25/2018","73","Rose Beck","90.0","1756","Invoice"
"05/25/2018","38","Linda Espinoza","90.0","1757","Payment"
"05/25/2018","38","Linda Espinoza","90.0","1757","Invoice"
"05/25/2018","54","Roy Gamble","90.0","1758","Payment"
"05/25/2018","54","Roy Gamble","90.0","1758","Invoice"
"05/26/2018","50","Scott Spears","90.0","1759","Payment"
"05/26/2018","50","Scott Spears","90.0","1759","Invoice"
"05/26/2018","75","Andrew Bell","90.0","1760","Payment"
"05/26/2018","75","Andrew Bell","90.0","1760","Invoice"
"05/26/2018","89","Stephanie Hernandez","90.0","1761","Payment"
"05/26/2018","89","Stephanie Hernandez","90.0","1761","Invoice"
"05/26/2018","7","Abigail Montgomery","90.0","1762","Payment"
"05/26/2018","7","Abigail Montgomery","90.0","1762","Invoice"
"05/27/2018","94","Joan Buckley","90.0","1763","Payment"
"05/27/2018","94","Joan Buckley","90.0","1763","Invoice"
"05/27/2018","86","Carolyn Higgins","90.0","1764","Payment"
"05/27/2018","86","Carolyn Higgins","90.0","1764","Invoice"
"05/27/2018","17","Teresa Yang","90.0","1765","Payment"
"05/27/2018","17","Teresa Yang","90.0","1765","Invoice"
"05/27/2018","95","Janet Burns","90.0","1766","Payment"
"05/27/2018","95","Janet Burns","90.0","1766","Invoice"
"05/27/2018","52","Janet Patterson","90.0","1767","Payment"
"05/27/2018","52","Janet Patterson","90.0","1767","Invoice"
"05/27/2018","31","Megan Mclean","90.0","1768","Payment"
"05/27/2018","31","Megan Mclean","90.0","1768","Invoice"
"05/28/2018","80","Julia Clay","90.0","1769","Payment"
"05/28/2018","80","Julia Clay","90.0","1769","Invoice"
"05/28/2018","69","Aaron Villarreal","90.0","1770","Payment"
"05/28/2018","69","Aaron Villarreal","90.0","1770","Invoice"
"05/28/2018","49","Teresa Forbes","90.0","1771","Payment"
"05/28/2018","49","Teresa Forbes","90.0","1771","Invoice"
"05/28/2018","20","Hannah Foster","90.0","1772","Payment"
"05/28/2018","20","Hannah Foster","90.0","1772","Invoice"
"05/30/2018","71","Keith Ramos","90.0","1773","Payment"
"05/30/2018","71","Keith Ramos","90.0","1773","Invoice"
"05/30/2018","35","Emma Pruitt","90.0","1774","Payment"
"05/30/2018","35","Emma Pruitt","90.0","1774","Invoice"
"05/30/2018","84","Lauren Walters","90.0","1775","Payment"
"05/30/2018","84","Lauren Walters","90.0","1775","Invoice"
"05/30/2018","47","Samantha Griffin","90.0","1776","Payment"
"05/30/2018","47","Samantha Griffin","90.0","1776","Invoice"
"05/30/2018","22","Terry Contreras","90.0","1777","Payment"
"05/30/2018","22","Terry Contreras","90.0","1777","Invoice"
"05/31/2018","16","Amy Cantu","90.0","1778","Payment"
"05/31/2018","16","Amy Cantu","90.0","1778","Invoice"
"05/31/2018","61","Terry Raymond","90.0","1779","Payment"
"05/31/2018","61","Terry Raymond","90.0","1779","Invoice"
"05/31/2018","63","Scott Sullivan","90.0","1780","Payment"
"05/31/2018","63","Scott Sullivan","90.0","1780","Invoice"
"05/31/2018","37","Andrew Calderon","90.0","1781","Payment"
"05/31/2018","37","Andrew Calderon","90.0","1781","Invoice"
"05/31/2018","29","Douglas Travis","90.0","1782","Payment"
"05/31/2018","29","Douglas Travis","90.0","1782","Invoice"
"06/01/2018","23","Laura Kerr","90.0","1783","Payment"
"06/01/2018","23","Laura Kerr","90.0","1783","Invoice"
"06/01/2018","99","Virginia Dougherty","90.0","1784","Payment"
"06/01/2018","99","Virginia Dougherty","90.0","1784","Invoice"
"06/02/2018","92","Henry Arellano","90.0","1785","Payment"
"06/02/2018","92","Henry Arellano","90.0","1785","Invoice"
"06/02/2018","18","Ethan Shepherd","90.0","1786","Payment"
"06/02/2018","18","Ethan Shepherd","90.0","1786","Invoice"
"06/02/2018","53","Tyler Farrell","90.0","1787","Payment"
"06/02/2018","53","Tyler Farrell","90.0","1787","Invoice"
"06/02/2018","83","Henry David","90.0","1788","Payment"
"06/02/2018","83","Henry David","90.0","1788","Invoice"
"06/02/2018","16","Amy Cantu","90.0","1789","Payment"
"06/02/2018","16","Amy Cantu","90.0","1789","Invoice"
"06/02/2018","30","Theresa Keith","90.0","1790","Payment"
"06/02/2018","30","Theresa Keith","90.0","1790","Invoice"
"06/03/2018","60","Tiffany Hutchinson","90.0","1791","Payment"
"06/03/2018","60","Tiffany Hutchinson","90.0","1791","Invoice"
"06/03/2018","7","Abigail Montgomery","90.0","1792","Payment"
"06/03/2018","7","Abigail Montgomery","90.0","1792","Invoice"
"06/03/2018","6","Linda Fleming","90.0","1793","Payment"
"06/03/2018","6","Linda Fleming","90.0","1793","Invoice"
"06/03/2018","40","Randy Burns","90.0","1794","Payment"
"06/03/2018","40","Randy Burns","90.0","1794","Invoice"
"06/04/2018","18","Ethan Shepherd","90.0","1795","Payment"
"06/04/2018","18","Ethan Shepherd","90.0","1795","Invoice"
"06/04/2018","62","Vincent Stewart","90.0","1796","Payment"
"06/04/2018","62","Vincent Stewart","90.0","1796","Invoice"
"06/04/2018","2","Douglas Buckley","90.0","1797","Payment"
"06/04/2018","2","Douglas Buckley","90.0","1797","Invoice"
"06/04/2018","3","Albert Cantu","90.0","1798","Payment"
"06/04/2018","3","Albert Cantu","90.0","1798","Invoice"
"06/05/2018","92","Henry Arellano","90.0","1799","Payment"
"06/05/2018","92","Henry Arellano","90.0","1799","Invoice"
"06/05/2018","77","Judith Warren","90.0","1800","Payment"
"06/05/2018","77","Judith Warren","90.0","1800","Invoice"
"06/05/2018","51","Deborah Barber","90.0","1801","Payment"
"06/05/2018","51","Deborah Barber","90.0","1801","Invoice"
"06/05/2018","5","Douglas Garza","90.0","1802","Payment"
"06/05/2018","5","Douglas Garza","90.0","1802","Invoice"
"06/05/2018","65","Gerald Sherman","90.0","1803","Payment"
"06/05/2018","65","Gerald Sherman","90.0","1803","Invoice"
"06/06/2018","2","Douglas Buckley","90.0","1804","Payment"
"06/06/2018","2","Douglas Buckley","90.0","1804","Invoice"
"06/06/2018","41","Sandra Patterson","90.0","1805","Payment"
"06/06/2018","41","Sandra Patterson","90.0","1805","Invoice"
"06/06/2018","59","Kenneth Thornton","90.0","1806","Payment"
"06/06/2018","59","Kenneth Thornton","90.0","1806","Invoice"
"06/06/2018","96","Larry Anthony","90.0","1807","Payment"
"06/06/2018","96","Larry Anthony","90.0","1807","Invoice"
"06/06/2018","26","Brittany Mcintyre","90.0","1808","Payment"
"06/06/2018","26","Brittany Mcintyre","90.0","1808","Invoice"
"06/07/2018","62","Vincent Stewart","90.0","1809","Payment"
"06/07/2018","62","Vincent Stewart","90.0","1809","Invoice"
"06/07/2018","89","Stephanie Hernandez","90.0","1810","Payment"
"06/07/2018","89","Stephanie Hernandez","90.0","1810","Invoice"
"06/07/2018","89","Stephanie Hernandez","90.0","1811","Payment"
"06/07/2018","89","Stephanie Hernandez","90.0","1811","Invoice"
"06/07/2018","11","Brian Duarte","90.0","1812","Payment"
"06/07/2018","11","Brian Duarte","90.0","1812","Invoice"
"06/07/2018","11","Brian Duarte","90.0","1813","Payment"
"06/07/2018","11","Brian Duarte","90.0","1813","Invoice"
"06/08/2018","3","Albert Cantu","90.0","1814","Payment"
"06/08/2018","3","Albert Cantu","90.0","1814","Invoice"
"06/08/2018","5","Douglas Garza","90.0","1815","Payment"
"06/08/2018","5","Douglas Garza","90.0","1815","Invoice"
"06/08/2018","12","Linda Cowan","90.0","1816","Payment"
"06/08/2018","12","Linda Cowan","90.0","1816","Invoice"
"06/08/2018","32","Ruth Frederick","90.0","1817","Payment"
"06/08/2018","32","Ruth Frederick","90.0","1817","Invoice"
"06/08/2018","56","Randy Mcdowell","90.0","1818","Payment"
"06/08/2018","56","Randy Mcdowell","90.0","1818","Invoice"
"06/08/2018","8","Jennifer Key","90.0","1819","Payment"
"06/08/2018","8","Jennifer Key","90.0","1819","Invoice"
"06/08/2018","28","Nicholas Zimmerman","90.0","1820","Payment"
"06/08/2018","28","Nicholas Zimmerman","90.0","1820","Invoice"
"06/09/2018","61","Terry Raymond","90.0","1821","Payment"
"06/09/2018","61","Terry Raymond","90.0","1821","Invoice"
"06/09/2018","61","Terry Raymond","90.0","1822","Payment"
"06/09/2018","61","Terry Raymond","90.0","1822","Invoice"
"06/09/2018","38","Linda Espinoza","90.0","1823","Payment"
"06/09/2018","38","Linda Espinoza","90.0","1823","Invoice"
"06/09/2018","25","Deborah Arnold","90.0","1824","Payment"
"06/09/2018","25","Deborah Arnold","90.0","1824","Invoice"
"06/09/2018","58","Teresa Guzman","90.0","1825","Payment"
"06/09/2018","58","Teresa Guzman","90.0","1825","Invoice"
"06/09/2018","82","Maria Griffith","90.0","1826","Payment"
"06/09/2018","82","Maria Griffith","90.0","1826","Invoice"
"06/10/2018","64","Danielle Kidd","90.0","1827","Payment"
"06/10/2018","64","Danielle Kidd","90.0","1827","Invoice"
"06/10/2018","73","Rose Beck","90.0","1828","Payment"
"06/10/2018","73","Rose Beck","90.0","1828","Invoice"
"06/10/2018","97","Patrick Rowe","90.0","1829","Payment"
"06/10/2018","97","Patrick Rowe","90.0","1829","Invoice"
"06/10/2018","40","Randy Burns","90.0","1830","Payment"
"06/10/2018","40","Randy Burns","90.0","1830","Invoice"
"06/11/2018","26","Brittany Mcintyre","90.0","1831","Payment"
"06/11/2018","26","Brittany Mcintyre","90.0","1831","Invoice"
"06/11/2018","99","Virginia Dougherty","90.0","1832","Payment"
"06/11/2018","99","Virginia Dougherty","90.0","1832","Invoice"
"06/11/2018","33","Marilyn Camacho","90.0","1833","Payment"
"06/11/2018","33","Marilyn Camacho","90.0","1833","Invoice"
"06/12/2018","47","Samantha Griffin","90.0","1834","Payment"
"06/12/2018","47","Samantha Griffin","90.0","1834","Invoice"
"06/12/2018","75","Andrew Bell","90.0","1835","Payment"
"06/12/2018","75","Andrew Bell","90.0","1835","Invoice"
"06/13/2018","82","Maria Griffith","90.0","1836","Payment"
"06/13/2018","82","Maria Griffith","90.0","1836","Invoice"
"06/13/2018","2","Douglas Buckley","90.0","1837","Payment"
"06/13/2018","2","Douglas Buckley","90.0","1837","Invoice"
"06/13/2018","82","Maria Griffith","90.0","1838","Payment"
"06/13/2018","82","Maria Griffith","90.0","1838","Invoice"
"06/13/2018","74","Larry Turner","90.0","1839","Payment"
"06/13/2018","74","Larry Turner","90.0","1839","Invoice"
"06/14/2018","8","Jennifer Key","90.0","1840","Payment"
"06/14/2018","8","Jennifer Key","90.0","1840","Invoice"
"06/15/2018","11","Brian Duarte","90.0","1841","Payment"
"06/15/2018","11","Brian Duarte","90.0","1841","Invoice"
"06/16/2018","94","Joan Buckley","90.0","1842","Payment"
"06/16/2018","94","Joan Buckley","90.0","1842","Invoice"
"06/16/2018","60","Tiffany Hutchinson","90.0","1843","Payment"
"06/16/2018","60","Tiffany Hutchinson","90.0","1843","Invoice"
"06/16/2018","93","Charles Lester","90.0","1844","Payment"
"06/16/2018","93","Charles Lester","90.0","1844","Invoice"
"06/16/2018","67","Melissa Tapia","90.0","1845","Payment"
"06/16/2018","67","Melissa Tapia","90.0","1845","Invoice"
"06/16/2018","7","Abigail Montgomery","90.0","1846","Payment"
"06/16/2018","7","Abigail Montgomery","90.0","1846","Invoice"
"06/17/2018","53","Tyler Farrell","90.0","1847","Payment"
"06/17/2018","53","Tyler Farrell","90.0","1847","Invoice"
"06/17/2018","10","Angela Taylor","90.0","1848","Payment"
"06/17/2018","10","Angela Taylor","90.0","1848","Invoice"
"06/18/2018","72","Cynthia Steele","90.0","1849","Payment"
"06/18/2018","72","Cynthia Steele","90.0","1849","Invoice"
"06/18/2018","44","Samuel Zhang","90.0","1850","Payment"
"06/18/2018","44","Samuel Zhang","90.0","1850","Invoice"
"06/18/2018","3","Albert Cantu","90.0","1851","Payment"
"06/18/2018","3","Albert Cantu","90.0","1851","Invoice"
"06/19/2018","2","Douglas Buckley","90.0","1852","Payment"
"06/19/2018","2","Douglas Buckley","90.0","1852","Invoice"
"06/19/2018","36","Kayla Ward","90.0","1853","Payment"
"06/19/2018","36","Kayla Ward","90.0","1853","Invoice"
"06/19/2018","0","Judy Lozano","90.0","1854","Payment"
"06/19/2018","0","Judy Lozano","90.0","1854","Invoice"
"06/19/2018","17","Teresa Yang","90.0","1855","Payment"
"06/19/2018","17","Teresa Yang","90.0","1855","Invoice"
"06/19/2018","69","Aaron Villarreal","90.0","1856","Payment"
"06/19/2018","69","Aaron Villarreal","90.0","1856","Invoice"
"06/20/2018","78","Betty Durham","90.0","1857","Payment"
"06/20/2018","78","Betty Durham","90.0","1857","Invoice"
"06/20/2018","5","Douglas Garza","90.0","1858","Payment"
"06/20/2018","5","Douglas Garza","90.0","1858","Invoice"
"06/20/2018","34","Shirley Farmer","90.0","1859","Payment"
"06/20/2018","34","Shirley Farmer","90.0","1859","Invoice"
"06/20/2018","40","Randy Burns","90.0","1860","Payment"
"06/20/2018","40","Randy Burns","90.0","1860","Invoice"
"06/20/2018","33","Marilyn Camacho","90.0","1861","Payment"
"06/20/2018","33","Marilyn Camacho","90.0","1861","Invoice"
"06/20/2018","83","Henry David","90.0","1862","Payment"
"06/20/2018","83","Henry David","90.0","1862","Invoice"
"06/21/2018","37","Andrew Calderon","90.0","1863","Payment"
"06/21/2018","37","Andrew Calderon","90.0","1863","Invoice"
"06/21/2018","25","Deborah Arnold","90.0","1864","Payment"
"06/21/2018","25","Deborah Arnold","90.0","1864","Invoice"
"06/21/2018","12","Linda Cowan","90.0","1865","Payment"
"06/21/2018","12","Linda Cowan","90.0","1865","Invoice"
"06/21/2018","25","Deborah Arnold","90.0","1866","Payment"
"06/21/2018","25","Deborah Arnold","90.0","1866","Invoice"
"06/21/2018","37","Andrew Calderon","90.0","1867","Payment"
"06/21/2018","37","Andrew Calderon","90.0","1867","Invoice"
"06/22/2018","64","Danielle Kidd","90.0","1868","Payment"
"06/22/2018","64","Danielle Kidd","90.0","1868","Invoice"
"06/22/2018","26","Brittany Mcintyre","90.0","1869","Payment"
"06/22/2018","26","Brittany Mcintyre","90.0","1869","Invoice"
"06/22/2018","49","Teresa Forbes","90.0","1870","Payment"
"06/22/2018","49","Teresa Forbes","90.0","1870","Invoice"
"06/23/2018","35","Emma Pruitt","90.0","1871","Payment"
"06/23/2018","35","Emma Pruitt","90.0","1871","Invoice"
"06/23/2018","16","Amy Cantu","90.0","1872","Payment"
"06/23/2018","16","Amy Cantu","90.0","1872","Invoice"
"06/24/2018","58","Teresa Guzman","90.0","1873","Payment"
"06/24/2018","58","Teresa Guzman","90.0","1873","Invoice"
"06/24/2018","25","Deborah Arnold","90.0","1874","Payment"
"06/24/2018","25","Deborah Arnold","90.0","1874","Invoice"
"06/24/2018","64","Danielle Kidd","90.0","1875","Payment"
"06/24/2018","64","Danielle Kidd","90.0","1875","Invoice"
"06/24/2018","74","Larry Turner","90.0","1876","Payment"
"06/24/2018","74","Larry Turner","90.0","1876","Invoice"
"06/25/2018","45","Melissa Ross","90.0","1877","Payment"
"06/25/2018","45","Melissa Ross","90.0","1877","Invoice"
"06/25/2018","25","Deborah Arnold","90.0","1878","Payment"
"06/25/2018","25","Deborah Arnold","90.0","1878","Invoice"
"06/25/2018","18","Ethan Shepherd","90.0","1879","Payment"
"06/25/2018","18","Ethan Shepherd","90.0","1879","Invoice"
"06/25/2018","52","Janet Patterson","90.0","1880","Payment"
"06/25/2018","52","Janet Patterson","90.0","1880","Invoice"
"06/25/2018","87","Ryan Morrison","90.0","1881","Payment"
"06/25/2018","87","Ryan Morrison","90.0","1881","Invoice"
"06/26/2018","35","Emma Pruitt","90.0","1882","Payment"
"06/26/2018","35","Emma Pruitt","90.0","1882","Invoice"
"06/26/2018","96","Larry Anthony","90.0","1883","Payment"
"06/26/2018","96","Larry Anthony","90.0","1883","Invoice"
"06/26/2018","85","Alexis Rich","90.0","1884","Payment"
"06/26/2018","85","Alexis Rich","90.0","1884","Invoice"
"06/26/2018","35","Emma Pruitt","90.0","1885","Payment"
"06/26/2018","35","Emma Pruitt","90.0","1885","Invoice"
"06/26/2018","57","Virginia Dalton","90.0","1886","Payment"
"06/26/2018","57","Virginia Dalton","90.0","1886","Invoice"
"06/26/2018","43","Harold Myers","90.0","1887","Payment"
"06/26/2018","43","Harold Myers","90.0","1887","Invoice"
"06/27/2018","12","Linda Cowan","90.0","1888","Payment"
"06/27/2018","12","Linda Cowan","90.0","1888","Invoice"
"06/27/2018","77","Judith Warren","90.0","1889","Payment"
"06/27/2018","77","Judith Warren","90.0","1889","Invoice"
"06/27/2018","90","Janice Callahan","90.0","1890","Payment"
"06/27/2018","90","Janice Callahan","90.0","1890","Invoice"
"06/28/2018","52","Janet Patterson","90.0","1891","Payment"
"06/28/2018","52","Janet Patterson","90.0","1891","Invoice"
"06/28/2018","53","Tyler Farrell","90.0","1892","Payment"
"06/28/2018","53","Tyler Farrell","90.0","1892","Invoice"
"06/28/2018","60","Tiffany Hutchinson","90.0","1893","Payment"
"06/28/2018","60","Tiffany Hutchinson","90.0","1893","Invoice"
"06/28/2018","16","Amy Cantu","90.0","1894","Payment"
"06/28/2018","16","Amy Cantu","90.0","1894","Invoice"
"06/28/2018","76","Pamela Le","90.0","1895","Payment"
"06/28/2018","76","Pamela Le","90.0","1895","Invoice"
"06/28/2018","63","Scott Sullivan","90.0","1896","Payment"
"06/28/2018","63","Scott Sullivan","90.0","1896","Invoice"
